fpb_ftr_id,fpb_long,fpb_lat,fpb_site_id,fpb_rev_dt,fpb_o_ftr_id,fpb_o_nm,fpb_o_site_id
25773,-123.24792628,45.53891176,25355,20110202,1232646455152040227-B,ODFW,1232646455152040227
25774,-122.32109271,45.40737683,25219,20110202,1223744453954010297-B,ODFW,1223744453954010297
25775,-122.63928031,45.48099587,25241,20110202,1226426454606040088-B,ODFW,1226426454606040088
25776,-122.40964581,45.45235742,25265,20110202,1223961454655030130-B,ODFW,1223961454655030130
25777,-122.3948958,45.46506696,25289,20110202,1226465454422181171-B,ODFW,1226465454422181171
25778,-122.36723433,45.46272886,25291,20110202,1226465454422191341-B,ODFW,1226465454422191341
25779,-122.46957773,45.46582277,25322,20110202,1224988454776050253-B,ODFW,1224988454776050253
25780,-122.44919487,45.46170979,25325,20110202,1224988454776090458-B,ODFW,1224988454776090458
25781,-122.76370546,45.45012854,25329,20110202,1227827454392020070-B,ODFW,1227827454392020070
25782,-123.27412209,45.66869639,25402,20110202,1232902456680010119-B,ODFW,1232902456680010119
25783,-123.31166294,45.6656489,25405,20110202,1233054456549020105-B,ODFW,1233054456549020105
25784,-122.40519519,45.04675688,25602,20110202,1224858450742070325-B,ODFW,1224858450742070325
25785,-121.99459962,45.36974029,25673,20110202,1220049453728010053-B,ODFW,1220049453728010053
25786,-121.99242708,45.36891022,25674,20110202,1220049453728010062-B,ODFW,1220049453728010062
25788,-121.98446174,45.36522367,25676,20110202,1220049453728010079-B,ODFW,1220049453728010079
25789,-122.32109271,45.40737683,25219,20110202,1223744453954010297-C,ODFW,1223744453954010297
25790,-122.63928031,45.48099587,25241,20110202,1226426454606040088-C,ODFW,1226426454606040088
25791,-122.40964581,45.45235742,25265,20110202,1223961454655030130-C,ODFW,1223961454655030130
25792,-122.3948958,45.46506696,25289,20110202,1226465454422181171-C,ODFW,1226465454422181171
25793,-122.36723433,45.46272886,25291,20110202,1226465454422191341-C,ODFW,1226465454422191341
25794,-122.46957773,45.46582277,25322,20110202,1224988454776050253-C,ODFW,1224988454776050253
25795,-122.44919487,45.46170979,25325,20110202,1224988454776090458-C,ODFW,1224988454776090458
25796,-122.76370546,45.45012854,25329,20110202,1227827454392020070-C,ODFW,1227827454392020070
25797,-123.27412209,45.66869639,25402,20110202,1232902456680010119-C,ODFW,1232902456680010119
25798,-123.31166294,45.6656489,25405,20110202,1233054456549020105-C,ODFW,1233054456549020105
25799,-122.40519519,45.04675688,25602,20110202,1224858450742070325-C,ODFW,1224858450742070325
25800,-121.99459962,45.36974029,25673,20120410,1220049453728010053-C,ODFW,1220049453728010053
25801,-121.99242708,45.36891022,25674,20110202,1220049453728010062-C,ODFW,1220049453728010062
25803,-121.98446174,45.36522367,25676,20110202,1220049453728010079-C,ODFW,1220049453728010079
26000,-122.79329598,44.25152448,25551,20110202,1227915442431010063-B,ODFW,1227915442431010063
26048,-118.50658834,44.57303534,26048,20110202,1185111445880010086,ODFW,1185111445880010086
26049,-118.5057957,44.56954994,26049,20111122,1185111445880010118,ODFW,1185111445880010118
26050,-118.52975585,44.59859381,26050,20110202,1185450446064010009,ODFW,1185450446064010009
26051,-118.53101343,44.59771923,26051,20110906,1185450446064010013,ODFW,1185450446064010013
26052,-118.53233885,44.59604456,26052,20110202,1185450446064010026,ODFW,1185450446064010026
26053,-118.65500986,44.64532416,26053,20110202,1186651446474020018,ODFW,1186651446474020018
26054,-118.4448641,44.58510062,26054,20110202,1193015449167241079-A,ODFW,1193015449167241079
26055,-118.29367755,44.94550209,26055,20110202,1182942449432010018,ODFW,1182942449432010018
26056,-118.54564158,44.99516797,26056,20110202,1185462449950010004,ODFW,1185462449950010004
26057,-118.56267893,44.99679126,26057,20150710,1185625449963010007-A,ODFW,1185625449963010007
26058,-118.56172723,45.00137536,26058,20111122,1185625449963010034,ODFW,1185625449963010034
26059,-118.58522718,44.97944839,26059,20110202,1185883449833010039,ODFW,1185883449833010039
26060,-118.52992039,44.9849725,26060,20110202,1186403449794030591,ODFW,1186403449794030591
26061,-118.52114321,44.98373753,26061,20110202,1186403449794030656,ODFW,1186403449794030656
26062,-118.4942514,44.98464356,26062,20111122,1186403449794040854,ODFW,1186403449794040854
26063,-118.47680161,44.98568144,26063,20111122,1186403449794050897,ODFW,1186403449794050897
26064,-118.66454038,44.3337495,26064,20111123,1186639443334010002,ODFW,1186639443334010002
26065,-119.31121857,44.36084838,26065,20120405,1193066443634010043,ODFW,1193066443634010043
26066,-119.31271167,44.3597198,26066,20120405,1193066443634010052,ODFW,1193066443634010052
26067,-119.32497176,44.35447447,26067,20120405,1193066443634010157,ODFW,1193066443634010157
26068,-118.61400954,45.01078001,26068,20111122,1186830449604060246,ODFW,1186830449604060246
26069,-118.4448641,44.58510062,26054,20110202,1193015449167241079-B,ODFW,1193015449167241079
26070,-118.56267893,44.99679126,26057,20110202,1185625449963010007-B,ODFW,1185625449963010007
26071,-118.4448641,44.58510062,26054,20110202,1193015449167241079-C,ODFW,1193015449167241079
26427,-120.8014757,44.46394335,26427,20150202,1208060444128040163,ODFW,1208060444128040163
26428,-121.55959252,45.56529047,26428,20150226,1215931455648040388,ODFW,1215931455648040388
26429,-121.55763356,45.5440485,26429,20110202,1215689455562030163,ODFW,1215689455562030163
26430,-121.51973699,45.63279319,26430,20110202,1215146456436010042,ODFW,1215146456436010042
26431,-121.18871863,45.60485558,26431,20110202,1211888456051010001,ODFW,1211888456051010001
26432,-121.23516769,45.43188564,26432,20110202,1212173454336020075-A,ODFW,1212173454336020075
26433,-121.47726336,44.94181111,26433,20110202,1214307449415020121-A,ODFW,1214307449415020121
26434,-120.67997664,44.57706896,26434,20110202,1206719445836020100,ODFW,1206719445836020100
26435,-119.96951843,44.28656216,26435,20110202,1200026442224040456,ODFW,1200026442224040456
26436,-120.2811494,42.33543408,26436,20110202,1202679425150141142,ODFW,1202679425150141142
26437,-120.589403,42.3333957,26437,20111206,1204126420909391589-A,ODFW,1204126420909391589
26438,-120.55050823,42.3536278,26438,20110202,1205807423415090241,ODFW,1205807423415090241
26439,-120.9489374,42.45254593,26439,20111206,1210743424272020049,ODFW,1210743424272020049
26440,-117.5896213,44.81987237,26440,20110202,1175946448639040018,ODFW,1175946448639040018
26441,-118.54294651,45.45799175,26441,20110202,1185432454586010004,ODFW,1185432454586010004
26442,-118.09358584,45.57804792,26442,20110202,1180320454875140145,ODFW,1180320454875140145
26443,-117.75053803,45.23186146,26443,20110202,1177580452192020029,ODFW,1177580452192020029
26444,-117.08912121,45.23182341,26444,20110202,1168602455202202068,ODFW,1168602455202202068
26445,-117.83434518,45.80495357,26445,20111122,1178097457675070218,ODFW,1178097457675070218
26446,-117.84010538,45.81137059,26446,20110202,1178097457675080277,ODFW,1178097457675080277
26447,-117.28027047,44.50316237,26447,20190927,1172197444852060065,USBLM-OR-Vale,1172197444852060065
26448,-118.76964359,42.39598068,26448,20110202,1188776424111060324,ODFW,1188776424111060324
26449,-118.61683078,44.21088703,26449,20111122,1186252441447030335-A,ODFW,1186252441447030335
26450,-118.45438872,44.21405079,26450,20110202,1184231442186010063,ODFW,1184231442186010063
26451,-121.64519298,44.57929841,26451,20110202,1216209445862030077,ODFW,1216209445862030077
26452,-121.69269474,44.4391497,26452,20110202,1216621444415010113,ODFW,1216621444415010113
26453,-121.75663339,44.41734899,26453,20110202,1217822444026010005-A,ODFW,1217822444026010005
26454,-121.71081035,44.43370572,26454,20111116,1217028444362010009-A,ODFW,1217028444362010009
26455,-121.65034711,44.45122253,26455,20110202,1216494444591020020,ODFW,1216494444591020020
26456,-121.65123901,44.45021172,26456,20110202,1216494444591020026,ODFW,1216494444591020026
26457,-121.65361504,44.4488021,26457,20110202,1216494444591020040,ODFW,1216494444591020040
26458,-121.65431298,44.44880111,26458,20111116,1216494444591020045,ODFW,1216494444591020045
26459,-121.65854301,44.44822564,26459,20110202,1216494444591020065,ODFW,1216494444591020065
26460,-120.77532886,44.48106314,26460,20110202,1208060444128060297,ODFW,1208060444128060297
26461,-120.76856507,44.49044189,26461,20110202,1208060444128060419,ODFW,1208060444128060419
26462,-120.76691465,44.43779136,26462,20110202,1208992443269131132-A,ODFW,1208992443269131132
26463,-120.6424413,44.47337034,26463,20111208,1208992443269161799,ODFW,1208992443269161799
26464,-120.63864588,44.47278653,26464,20111117,1208992443269161804,ODFW,1208992443269161804
26465,-120.71417729,44.46610899,26465,20111117,1207146444657010004,ODFW,1207146444657010004
26466,-120.70186535,44.48061188,26466,20110202,1207146444657010106,ODFW,1207146444657010106
26467,-120.68302828,44.50237287,26467,20111117,1207146444657020304,ODFW,1207146444657020304
26468,-120.67076475,44.50633313,26468,20111117,1207146444657020353,ODFW,1207146444657020353
26469,-120.66077727,44.50670828,26469,20111117,1207146444657030406,ODFW,1207146444657030406
26470,-120.64409964,44.50762052,26470,20111117,1207146444657030455,ODFW,1207146444657030455
26471,-121.57821965,45.56236057,26471,20110202,1215931455648030138,ODFW,1215931455648030138
26472,-121.57586435,45.56168639,26472,20110202,1215931455648030140,ODFW,1215931455648030140
26473,-121.56333646,45.55812105,26473,20120409,1215931455648040335-A,ODFW,1215931455648040335
26474,-121.56290923,45.5585333,26474,20110202,1215931455648040349,ODFW,1215931455648040349
26475,-121.56114931,45.56031873,26475,20110202,1215931455648040370,ODFW,1215931455648040370
26476,-121.59020233,45.55278666,26476,20110913,1215870455561010022,ODFW,1215870455561010022
26478,-121.56691966,45.55126688,26478,20110202,1215689455562010056,ODFW,1215689455562010056
26479,-121.56099326,45.5447776,26479,20110202,1215689455562030134,ODFW,1215689455562030134
26480,-121.55651883,45.54381794,26480,20110202,1215689455562030165,ODFW,1215689455562030165
26481,-121.5197682,45.6336841,26481,20110202,1215146456436010038,ODFW,1215146456436010038
26482,-121.52398485,45.62809209,26482,20110202,1215146456436010052-A,ODFW,1215146456436010052
26483,-121.4919373,45.58381574,26483,20110202,1215257456640060422,ODFW,1215257456640060422
26484,-121.4942271,45.57697933,26484,20110202,1215257456640060486,ODFW,1215257456640060486
26485,-121.50071001,45.57268928,26485,20110202,1215257456640070520,ODFW,1215257456640070520
26486,-121.49824678,45.56081243,26486,20110202,1215257456640070542-A,ODFW,1215257456640070542
26488,-121.1472393,45.5762141,26488,20110202,1211482456067040133,ODFW,1211482456067040133
26489,-121.16350993,45.56949159,26489,20110202,1211482456067050164,ODFW,1211482456067050164
26490,-121.17014246,45.56469873,26490,20161018,1211482456067050174,ODFW,1211482456067050174
26491,-121.5827857,45.55625792,26491,20110202,1215916455647030055,ODFW,1215916455647030055
26492,-121.58272914,45.55607835,26492,20110202,1215916455647030057,ODFW,1215916455647030057
26493,-121.58225661,45.55492842,26493,20110202,1215916455647030070,ODFW,1215916455647030070
26494,-121.57294598,45.54016835,26494,20110202,1215916455647030305,ODFW,1215916455647030305
26495,-121.57226938,45.53998942,26495,20110202,1215916455647030327,ODFW,1215916455647030327
26496,-121.56977733,45.53596014,26496,20110202,1215916455647030367,ODFW,1215916455647030367
26497,-121.56738634,45.53238938,26497,20110202,1215916455647030417,ODFW,1215916455647030417
26498,-121.56779561,45.5315898,26498,20110202,1215916455647030429,ODFW,1215916455647030429
26499,-121.52845641,45.58370449,26499,20110202,1214995455943010511,ODFW,1214995455943010511
26501,-121.59327797,45.48138455,26501,20110202,1215775455222040355,ODFW,1215775455222040355
26502,-121.58253415,44.91442596,26502,20110202,1214307449415040682,ODFW,1214307449415040682
26503,-121.55406632,45.07901198,26503,20110202,1215368450771010177,ODFW,1215368450771010177
26504,-121.39461265,44.95988231,26504,20110202,1213417448729040338,ODFW,1213417448729040338
26505,-121.54477437,45.08905387,26505,20110202,1213417448729101368,ODFW,1213417448729101368
26506,-121.58022559,44.810613,26506,20110202,1214448448517060449,ODFW,1214448448517060449
26507,-121.73047548,44.80237625,26507,20110202,1213723448790091309-A,ODFW,1213723448790091309
26508,-121.59769338,44.95911094,26508,20110202,1215839449678010071,ODFW,1215839449678010071
26509,-121.6110102,44.94322228,26509,20110202,1215839449678010209-A,ODFW,1215839449678010209
26510,-121.70029538,44.92657835,26510,20110202,1215839449678040599-A,ODFW,1215839449678040599
26511,-121.57429627,45.09994113,26511,20110202,1215516450947010349,ODFW,1215516450947010349
26512,-121.614344,45.09191454,26512,20110202,1215516450947040698,ODFW,1215516450947040698
26513,-121.68072956,44.99297863,26513,20110202,1216808449933010006,ODFW,1216808449933010006
26514,-121.68175375,44.99231087,26514,20110202,1216808449933010027,ODFW,1216808449933010027
26515,-121.68983393,44.98420815,26515,20110202,1216808449933010106,ODFW,1216808449933010106
26516,-121.69596943,44.98056295,26516,20110202,1216808449933020161,ODFW,1216808449933020161
26517,-121.60860166,44.89293915,26517,20110202,1216129449057030104,ODFW,1216129449057030104
26518,-121.64392955,44.98691618,26518,20110202,1216440449870010003,ODFW,1216440449870010003
26519,-121.64750441,44.99396017,26519,20110202,1216440449870010070,ODFW,1216440449870010070
26520,-121.65114076,45.00459306,26520,20110202,1216440449870020108,ODFW,1216440449870020108
26521,-121.73517002,45.00447233,26521,20110202,1210605448640101059,ODFW,1210605448640101059
26522,-120.27022412,44.33463858,26522,20110202,1202449443505030304,ODFW,1202449443505030304
26523,-120.07077261,44.38925167,26523,20110202,1200795443839010014,ODFW,1200795443839010014
26524,-120.07612298,44.32967363,26524,20110202,1200780443295010015,ODFW,1200780443295010015
26525,-120.08229424,44.35540101,26525,20110202,1200780443295090350,ODFW,1200780443295090350
26526,-120.0817926,44.36185471,26526,20110202,1200780443295100411,ODFW,1200780443295100411
26527,-120.64454622,44.57354301,26527,20120517,1206468445797020066,ODFW,1206468445797020066
26528,-120.64449262,44.57091128,26528,20120517,1206468445797020094,ODFW,1206468445797020094
26529,-120.66789114,44.57584317,26529,20120517,1206732445823020080,ODFW,1206732445823020080
26530,-120.66596311,44.56783787,26530,20120517,1206732445823030159,ODFW,1206732445823030159
26531,-120.61659825,44.57542811,26531,20120517,1210887448213131043-A,ODFW,1210887448213131043
26532,-120.69772141,44.58710757,26532,20110202,1206624445927040312,ODFW,1206624445927040312
26533,-120.73947303,44.57798179,26533,20110202,1206624445927080818,ODFW,1206624445927080818
26534,-120.0447821,43.93176023,26534,20110202,1200456439316010002,ODFW,1200456439316010002
26535,-119.97893895,44.26720781,26535,20110202,1200026442224030350,ODFW,1200026442224030350
26536,-119.97558104,44.27168313,26536,20110202,1200026442224030392,ODFW,1200026442224030392
26537,-120.66102894,42.47734441,26537,20111206,1206512424723010127,ODFW,1206512424723010127
26538,-120.68208011,42.49571764,26538,20110202,1206512424723020389,ODFW,1206512424723020389
26539,-120.7021924,42.50570827,26539,20110202,1206512424723040644,ODFW,1206512424723040644
26540,-120.70992705,42.50827783,26540,20111206,1206512424723050714,ODFW,1206512424723050714
26542,-120.67865587,42.63775676,26542,20110202,1206046426116080512,ODFW,1206046426116080512
26543,-120.70432139,42.64195057,26543,20110202,1206046426116090633,ODFW,1206046426116090633
26544,-120.27747901,42.33668849,26544,20110202,1202679425150141171,ODFW,1202679425150141171
26545,-120.43815189,42.37777858,26545,20110202,1203972422855051139,ODFW,1203972422855051139
26547,-120.32641616,42.06692978,26547,20110202,1204093420569010009,ODFW,1204093420569010009
26548,-120.30503636,42.06978097,26548,20110202,1204093420569010030,ODFW,1204093420569010030
26549,-120.40703698,42.26435887,26549,20110202,1204080422582030086,ODFW,1204080422582030086
26551,-120.26333168,42.11540285,26551,20110202,1203364421074040270,ODFW,1203364421074040270
26552,-120.32024612,42.01551277,26552,20110202,1204092420163010005,ODFW,1204092420163010005
26553,-120.31989272,42.01546527,26553,20110202,1204092420163010010-A,ODFW,1204092420163010010
26554,-120.31866645,42.01418797,26554,20110202,1204092420163020014,ODFW,1204092420163020014
26555,-120.31737159,42.01405385,26555,20110202,1204092420163020019,ODFW,1204092420163020019
26556,-120.31123957,42.01310514,26556,20110202,1204092420163020030,ODFW,1204092420163020030
26557,-120.29250429,42.01214417,26557,20110202,1204092420163020100,ODFW,1204092420163020100
26558,-120.28783068,42.01302967,26558,20110202,1204092420163030149,ODFW,1204092420163030149
26560,-120.2578728,42.11629349,26560,20110202,1202627421152020024,ODFW,1202627421152020024
26561,-120.23944695,42.02669845,26561,20110202,1202414420221080569,ODFW,1202414420221080569
26562,-120.59893201,42.36302362,26562,20111206,1204126420909392049,ODFW,1204126420909392049
26563,-120.65488488,42.32815377,26563,20110202,1204126420909472418,ODFW,1204126420909472418
26564,-122.42486019,42.07050772,26564,20190927,1223990420971020070,USBLM-OR-Medford,1223990420971020070
26565,-122.43446514,42.09580832,26565,20190927,1224229421048030023-A,USBLM-OR-Medford,1224229421048030023
